"id","treatment","gender","course_taken","city","education","fathers_ed","mothers_ed","item1","item2","item3","item4","item5","item6","higher_ed","age","total_income","total_house_member","gen_att","income_per_member","wage01","wage","wagepr01","wagepr","incfm01","incfm","fmsup01","fmsp","fsupabr01","fsupabr","farm01","farm","pension01","pension","ueben01","ueben","rent01","rent","benf01","benf","combenf01","combenf","other01","other"
64373018,2,"Male   ","Designer, computer-aided                         ","SAKARYA   ","Higher education of 2 years",NA,NA,3,2,3,2,2,3,1,20,14520,5,2.4,2904,"Yes",13680,"No",NA,"Yes",840,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64284009,2,"Female ","Old and Sick People Nurse                        ","IZMIR     ","Junior High/ Middle School (8 years)","Primary School","Primary School",3,2,2,2,2,3,0,20,15000,3,2.2,5000,"Yes",15000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65481005,2,"Male   ","Welder, gas                                      ","KIRIKKALE ","Vocational School","Primary School",NA,3,2,3,2,3,3,0,21,13200,3,2.6,4400,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",6000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64361015,1,"Female ","Salesperson                                      ","TRABZON   ","Junior High/ Middle School (8 years)",NA,NA,4,2,2,1,1,3,0,16,24000,6,1.8,4000,"Yes",24000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65987023,1,"Male   ","Computerized Accounting Staff                    ","HATAY     ","Higher education of 2 years",NA,NA,4,2,2,2,2,2,1,22,38400,7,2,5485.71428571429,"Yes",38400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68158014,2,"Female ","Computerized Accounting Staff                    ","ANKARA    ","Higher education of 2 years",NA,NA,4,2,2,2,2,3,1,26,16200,5,2.2,3240,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",4200,"No",NA,"No",NA,"No",NA
67407046,1,"Female ","Designer                                         ","ISTANBUL  ","Primary School (5 years)",NA,NA,4,1,1,1,1,4,0,25,16692,4,1.6,4173,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",13200,"Yes",3492,"No",NA,"No",NA,"No",NA,"No",NA
67843037,1,"Female ","Technician,Design applications                   ","ISTANBUL  ","High School (Lycee)","Primary School","None",4,1,1,1,1,3,0,27,18000,3,1.4,6000,"Yes",18000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65687026,1,"Male   ","Human resources professional                     ","GAZIANTEP ","University - Undergraduate degree",NA,NA,4,1,1,1,1,1,1,32,9000,4,1,2250,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",9000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65686023,1,"Female ","Foreign Trade Professional                       ","GAZIANTEP ","High School (Lycee)","Primary School","Primary School",4,1,2,2,2,3,0,28,9600,3,2,3200,"Yes",9600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67700022,2,"Female ","Foreign Trade Professional                       ","ISTANBUL  ","Vocational School",NA,NA,3,4,1,1,1,3,0,26,62000,4,2,15500,"Yes",18000,"No",NA,"Yes",24000,"No",NA,"Yes",20000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65436011,2,"Female ","Mechanic, sewing                                 ","TEKIRDAG  ","University - Undergraduate degree",NA,NA,4,2,1,1,1,3,1,24,13400,4,1.6,3350,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",5000,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67289027,2,"Male   ","Computerized Accounting Staff                    ","ANKARA    ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67842044,1,"Male   ","Technician, computer technology and programming  ","ISTANBUL  ","High School (Lycee)","High School (Lycee)","Junior High/ Middle School",4,1,1,2,2,3,0,34,12000,4,1.8,3000,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67843044,1,"Male   ","Technician,Design applications                   ","ISTANBUL  ","Higher education of 2 years",NA,NA,3,4,3,2,2,3,1,28,17600,3,2.8,5866.66666666667,"Yes",6000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",9600,"No",NA,"Yes",2000,"No",NA,"No",NA,"No",NA
67460003,2,"Female ","IT support Specialist                            ","ISTANBUL  ","High School (Lycee)",NA,NA,3,1,2,2,2,3,0,24,30000,6,2,5000,"No",NA,"No",NA,"Yes",30000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64244013,2,"Female ","Cook                                             ","IZMIR     ","Primary School (5 years)",NA,NA,3,2,2,2,2,2,0,28,7200,6,2,1200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
60983005,2,"Male   ","Technician, engineering/electrical-electronic    ","ISTANBUL  ","Junior High/ Middle School (8 years)",NA,NA,3,3,3,4,3,4,0,15,16800,6,3.4,2800,"Yes",3600,"Yes",9600,"Yes",3600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
66451030,1,"Female ","Coiffeur                                         ","DIYARBAKIR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67799030,1,"Male   ","Foreign Trade Professional                       ","ISTANBUL  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65434006,2,"Male   ","Mechanic, electronics/computer                   ","GAZIANTEP ","Vocational School","Primary School",NA,3,2,3,2,2,NA,0,21,1300,3,2.25,433.333333333333,"Yes",1300,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68097014,2,"Male   ","Computerized Accounting Staff                    ","ANKARA    ","High School (Lycee)",NA,NA,3,3,3,2,2,3,0,20,12000,4,2.6,3000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67032080,1,"Female ","Computerized Accounting Staff                    ","ANKARA    ","Vocational School",NA,NA,4,1,1,1,1,1,0,21,34600,5,1,6920,"Yes",25000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",9600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68449029,1,"Male   ","Computerized Accounting Staff                    ","ISTANBUL  ","Higher education of 2 years",NA,NA,3,3,3,1,2,4,1,23,13320,4,2.6,3330,"Yes",10000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",3320,"No",NA,"No",NA,"No",NA
68302039,1,"Male   ","Computerized Accounting Staff                    ","HATAY     ","High School (Lycee)",NA,NA,2,1,1,1,2,3,0,29,35000,7,1.6,5000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",35000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
66922002,2,"Male   ","Operator, computer  (CAD softwares)              ","ANKARA    ","High School (Lycee)","High School (Lycee)","Primary School",3,2,3,4,3,3,0,29,8124,2,3,4062,"No",NA,"No",NA,"No",NA,"Yes",3600,"No",NA,"No",NA,"No",NA,"Yes",4524,"No",NA,"No",NA,"No",NA,"No",NA
65240004,2,"Female ","Computer Manager                                 ","KAYSERI   ","High School (Lycee)",NA,NA,4,2,4,NA,1,2,0,36,5000,4,2.25,1250,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",5000
64347013,1,"Male   ","Plumber                                          ","TRABZON   ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65988003,2,"Female ","Computerized Accounting Staff                    ","HATAY     ","Higher education of 2 years",NA,NA,3,3,2,2,3,3,1,29,23200,3,2.6,7733.33333333333,"Yes",10000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",7200,"No",NA,"Yes",6000,"No",NA,"No",NA,"No",NA
65461011,2,"Male   ","Operator, Truck/Fork-lift                        ","TEKIRDAG  ","Vocational School","Primary School","Primary School",3,2,2,2,2,2,0,33,6000,6,2,1000,"Yes",6000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68402023,2,"Female ","Babysitter                                       ","ISTANBUL  ","Junior High/ Middle School (8 years)","Primary School","Primary School",4,4,3,2,2,2,0,34,8000,4,2.6,2000,"Yes",6000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",2000,"No",NA,"No",NA,"No",NA
65987005,2,"Male   ","Computerized Accounting Staff                    ","HATAY     ","High School (Lycee)",NA,NA,4,1,1,1,1,2,0,19,6000,10,1.2,600,"Yes",6000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65042028,1,"Female ","Computerized Accounting Staff                    ","ERZURUM   ","University - Undergraduate degree",NA,NA,3,2,3,2,3,3,1,28,8000,6,2.6,1333.33333333333,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",8000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67703030,1,"Female ","Computerized Accounting Staff                    ","ANKARA    ","University - Undergraduate degree",NA,NA,NA,NA,NA,NA,NA,NA,1,34,8400,5,NA,1680,"No",NA,"No",NA,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65461004,2,"Male   ","Operator, Truck/Fork-lift                        ","TEKIRDAG  ","High School (Lycee)","Primary School","Primary School",3,4,4,1,3,3,0,24,13000,2,3,6500,"Yes",13000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64356028,1,"Female ","Mechanic, electronics/computer-course  2         ","KOCAELI   ","Higher education of 2 years",NA,NA,3,3,3,2,2,3,1,22,6000,7,2.6,857.142857142857,"Yes",6000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65294040,1,"Female ","Human resources professional                     ","DENIZLI   ","University - Undergraduate degree",NA,NA,4,2,2,2,1,2,1,23,16200,4,1.8,4050,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",9000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64260035,1,"Female ","Weaver, Ehram                                    ","BAYBURT   ","High School (Lycee)","Primary School","Primary School",3,2,2,2,1,2,0,39,20000,3,1.8,6666.66666666667,"Yes",20000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68119016,2,"Female ","Operator, computer                               ","DENIZLI   ","Higher education of 2 years","Primary School","Primary School",3,2,2,2,2,3,1,31,18000,3,2.2,6000,"Yes",18000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65481009,2,"Male   ","Welder, gas                                      ","KIRIKKALE ","High School (Lycee)",NA,NA,3,2,2,2,3,3,0,22,33200,7,2.4,4742.85714285714,"Yes",24000,"No",NA,"No",NA,"Yes",2000,"No",NA,"No",NA,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67032059,1,"Female ","Computerized Accounting Staff                    ","ANKARA    ","High School (Lycee)",NA,NA,4,4,2,2,2,3,0,18,800,3,2.6,266.666666666667,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
62617023,1,"Male   ","Sales supervisor (retail trade)                  ","KAYSERI   ","University - Undergraduate degree",NA,NA,4,3,3,2,2,3,1,22,9600,3,2.6,3200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",9600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67032007,2,"Female ","Computerized Accounting Staff                    ","ANKARA    ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64431039,1,"Male   ","Foreign Trade Professional                       ","KAYSERI   ","Vocational School","Primary School","Primary School",3,2,3,1,1,3,0,27,9600,2,2,4800,"Yes",9600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64067047,1,"Male   ","Computer Manager                                 ","ELAZIG    ","High School (Lycee)",NA,NA,4,1,2,1,1,3,0,21,4800,7,1.6,685.714285714286,"Yes",4800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65687011,2,"Female ","Human resources professional                     ","GAZIANTEP ","High School (Lycee)",NA,NA,3,3,3,3,3,3,0,18,7800,3,3,2600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",7800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67034066,1,"Female ","Computerized Accounting Staff                    ","ANKARA    ","University - Undergraduate degree",NA,NA,4,3,4,1,3,4,1,27,36000,4,3,9000,"Yes",24000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64296014,2,"Female ","Designer, web                                    ","MANISA    ","Vocational School","Primary School",NA,4,2,2,2,1,2,0,25,11700,5,1.8,2340,"Yes",10200,"No",NA,"No",NA,"Yes",1500,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64431049,1,"Male   ","Foreign Trade Professional                       ","KAYSERI   ","University - Undergraduate degree","University - Undergraduate degree","Junior High/ Middle School",3,2,1,1,1,4,1,28,0,2,1.8,0,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67032049,1,"Male   ","Computerized Accounting Staff                    ","ANKARA    ","Vocational School",NA,NA,4,4,1,1,1,2,0,25,11000,3,1.8,3666.66666666667,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",11000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64356040,1,"Female ","Mechanic, electronics/computer-course  2         ","KOCAELI   ","Higher education of 2 years",NA,NA,4,1,4,1,1,1,1,21,12000,4,1.6,3000,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64356008,2,"Male   ","Mechanic, electronics/computer-course  2         ","KOCAELI   ","Higher education of 2 years","Primary School",NA,4,2,2,2,2,3,1,25,25200,6,2.2,4200,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",16800,"No",NA,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67032077,1,"Female ","Computerized Accounting Staff                    ","ANKARA    ","High School (Lycee)",NA,NA,4,2,2,2,1,3,0,23,21600,6,2,3600,"Yes",7800,"Yes",6000,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",7800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65240077,1,"Male   ","Computer Manager                                 ","KAYSERI   ","Junior High/ Middle School (8 years)",NA,NA,3,2,3,2,2,4,0,20,9400,7,2.6,1342.85714285714,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",1000,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
59026013,2,"Female ","Waiter                                           ","ISPARTA   ","Primary School (5 years)","Primary School","Primary School",3,2,3,2,2,4,0,41,2400,3,2.6,800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",2400,"No",NA,"No",NA
65749009,2,"Female ","Salesperson                                      ","ESKISEHIR ","Higher education of 2 years","Primary School","Primary School",4,1,1,1,1,1,1,22,6000,2,1,3000,"No",NA,"No",NA,"No",NA,"Yes",6000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65988012,2,"Female ","Computerized Accounting Staff                    ","HATAY     ","University - Undergraduate degree",NA,NA,4,2,2,2,2,2,1,26,7000,5,2,1400,"Yes",7000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67573043,1,"Male   ","IT support Specialist                            ","ISTANBUL  ","Vocational School","Primary School",NA,4,1,1,2,1,1,0,35,11200,3,1.2,3733.33333333333,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",7200,"Yes",4000,"No",NA,"No",NA,"No",NA,"No",NA
64067022,2,"Female ","Computer Manager                                 ","ELAZIG    ","Primary School (5 years)",NA,NA,4,1,1,2,3,4,0,32,6000,7,2.2,857.142857142857,"Yes",6000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68232033,1,"Female ","Clerk, bookkeeping                               ","ESKISEHIR ","High School (Lycee)","High School (Lycee)","Primary School",4,1,2,2,1,2,0,28,12000,3,1.6,4000,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68301006,2,"Female ","Computerized Accounting Staff                    ","HATAY     ","High School (Lycee)",NA,NA,3,2,2,2,2,NA,0,27,24000,4,2,6000,"No",NA,"No",NA,"Yes",24000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65461027,1,"Male   ","Operator, Truck/Fork-lift                        ","TEKIRDAG  ","High School (Lycee)","High School (Lycee)",NA,3,3,3,2,2,3,0,21,24600,2,2.6,12300,"Yes",9600,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",15000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64283002,2,"Female ","Clerk, bookkeeping                               ","KOCAELI   ","Vocational School",NA,NA,3,2,2,2,2,2,0,30,8400,4,2,2100,"No",NA,"No",NA,"Yes",2400,"No",NA,"No",NA,"No",NA,"Yes",6000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65473011,2,"Female ","Operator, computer  (CAD softwares)              ","TEKIRDAG  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64353033,1,"Female ","Computer Manager                                 ","KOCAELI   ","Primary School (5 years)","Primary School","None",4,2,2,2,2,2,0,33,16800,5,2,3360,"Yes",16800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67573023,2,"Female ","IT support Specialist                            ","ISTANBUL  ","Primary School (5 years)",NA,NA,3,2,1,1,2,3,0,26,8400,5,1.8,1680,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67577018,2,"Female ","Designer, web                                    ","ISTANBUL  ","High School (Lycee)",NA,NA,4,1,1,1,1,2,0,36,8400,3,1.2,2800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",8400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68304053,1,"Female ","Computerized Accounting Staff                    ","HATAY     ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67289066,1,"Female ","Computerized Accounting Staff                    ","ANKARA    ","University - Undergraduate degree","Primary School","Primary School",4,2,2,1,1,2,1,27,15000,2,1.6,7500,"Yes",15000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65753022,2,"Female ","Clerk, bookkeeping                               ","ESKISEHIR ","High School (Lycee)",NA,NA,4,2,1,1,1,1,0,21,10800,4,1.2,2700,"No",NA,"No",NA,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",3600,"No",NA,"No",NA,"No",NA
64337048,1,"Female ","Babysitter -Course 2                             ","KOCAELI   ","Primary School (5 years)",NA,NA,4,4,4,3,3,3,0,34,0,5,3.4,0,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64346012,2,"Female ","Computerized Accounting Staff                    ","KOCAELI   ","University - Undergraduate degree",NA,NA,4,1,2,2,2,1,1,28,3600,5,1.6,720,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",3600,"No",NA,"No",NA,"No",NA
64346007,2,"Female ","Computerized Accounting Staff                    ","KOCAELI   ","Higher education of 2 years","Primary School","Primary School",4,3,1,1,1,2,1,29,14400,3,1.6,4800,"Yes",14400,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65687039,1,"Female ","Human resources professional                     ","GAZIANTEP ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66837022,2,"Male   ","Cashier- course 1                                ","ANTALYA   ","High School (Lycee)",NA,NA,3,3,3,2,2,3,0,32,12000,3,2.6,4000,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67577049,1,"Male   ","Designer, web                                    ","ISTANBUL  ","High School (Lycee)","Vocational School","None",3,1,3,1,2,3,0,29,30000,3,2,10000,"No",NA,"No",NA,"Yes",30000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68357019,2,"Female ","Computerized Accounting Staff                    ","HATAY     ","High School (Lycee)","Primary School","High School (Lycee)",4,2,1,1,1,1,0,34,9600,5,1.2,1920,"Yes",9600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65883025,1,"Female ","Computerized Accounting Staff                    ","USAK      ","University - Undergraduate degree",NA,NA,4,1,1,1,1,1,1,22,10000,4,1,2500,"Yes",10000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68301023,1,"Male   ","Computerized Accounting Staff                    ","HATAY     ","Vocational School",NA,NA,3,2,2,2,2,3,0,22,8800,3,2.2,2933.33333333333,"No",NA,"No",NA,"Yes",8800,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68097020,2,"Male   ","Computerized Accounting Staff                    ","ANKARA    ","High School (Lycee)",NA,NA,3,3,3,2,2,3,0,22,1100,4,2.6,275,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",1100,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
67289060,1,"Female ","Computerized Accounting Staff                    ","ANKARA    ","Vocational School",NA,NA,4,2,2,2,2,2,0,35,19200,5,2,3840,"Yes",12000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",7200,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64282003,2,"Female ","Clerk, bookkeeping                               ","KOCAELI   ","High School (Lycee)",NA,"Primary School",3,2,3,2,2,2,0,22,9000,3,2.2,3000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"Yes",9000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
64281012,2,"Female ","Secretary, medical                               ","IZMIR     ","Higher education of 2 years",NA,NA,4,1,1,1,1,4,1,21,22200,4,1.6,5550,"Yes",7200,"Yes",15000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
68386003,2,"Male   ","Salesperson                                      ","ISTANBUL  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68158075,1,"Female ","Computerized Accounting Staff                    ","ANKARA    ","Higher education of 2 years",NA,NA,4,1,1,1,1,1,1,22,27600,5,1,5520,"Yes",27600,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
65461026,1,"Male   ","Operator, Truck/Fork-lift                        ","TEKIRDAG  ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64281009,2,"Female ","Secretary, medical                               ","IZMIR     ","High School (Lycee)","University - Undergraduate degree",NA,4,2,2,4,4,4,0,23,12000,2,3.2,6000,"No",NA,"No",NA,"No",NA,"Yes",5000,"No",NA,"No",NA,"Yes",7000,"No",NA,"No",NA,"No",NA,"No",NA,"No",NA
